COUNTY	GLOBAL_ID	FIELD_PT_NAME	LOGDATE	LOGTIME	LOGCODE	SAMPID	MATRIX	LABWO 	LABCODE	LABSAMPID	ANMCODE	LABLOTCTL	ANADATE	BASIS	PARLABEL	PARVAL	PARVQ	LABDL	REPDL	UNITS	DILFAC	LNOTE
Alpine	T0600300005	MW-11	2008-08-19	1045	CLSR	MW-11	W	CRH0711	CLSR	CRH071102	SW8021F	CR07030	2008-08-27	N	BZME	0	ND	.03	.5	UG/L	1	DU
Alpine	T0600300005	MW-11	2008-08-19	1045	CLSR	MW-11	W	CRH0711	CLSR	CRH071102	SW8021F	CR07030	2008-08-27	N	XYLENES	0	ND	.11	1	UG/L	1	DU
Alpine	T0600300005	MW-11	2011-12-29	1200	CLSR	MW-11	W	CUL1079	CLSR	CUL107903	SW8260B	CV00043	2012-01-03	N	XYLENES	0	ND	.33	1	UG/L	1	
Alpine	T0600300005	MW-11	2011-12-29	1200	CLSR	MW-11	W	CUL1079	CLSR	CUL107903	M8015	CV00020	2012-01-03	N	MOIL	0	ND	9.1	50	UG/L	1	DU
Alpine	T0600300005	MW-11	2008-12-31	1055	CLSR	MW-11	W	CSA0056	CLSR	CSA005607	SW8260B	CS00043	2009-01-05	N	TAME	0	ND	.078	.5	UG/L	1	
Alpine	T0600300005	MW-11	2008-05-14	1335	CLSR	MW-11	W	CRE0582	CLSR	CRE058207	SW8021F	CR04069	2008-05-20	N	GASOLINE	0	ND	10	50	UG/L	1	
Alpine	T0600300005	MW-11	2010-07-16	1025	CLSR	MW-11	W	CTG0669	CLSR	CTG066907	M8015	CT05250	2010-07-21	N	GASOLINE	0	ND	10	50	UG/L	1	
Alpine	T0600300005	MW-11	2009-06-24	0910	CLSR	MW-11	W	CSF1019	CLSR	CSF101908	SW8260B	CS04720	2009-06-25	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-11	2011-07-22	0910	CLSR	MW-11	W	CUG1027	CLSR	CUG102707	SW8260B	CU05295	2011-07-25	N	XYLENES	0	ND	.33	1	UG/L	1	
Alpine	T0600300005	MW-12	2005-06-14	1200	GECR	MW-12	W	NA	KIFF	44341-17	CATPH-D	S061605W06	2005-06-22	N	PHCD	380	=	50	50	UG/L	1	
Alpine	T0600300005	MW-12	2006-06-13	1200	GECR	MW-12	W	NA	KIFF	50553-18	CATPH-D	S061606W05	2006-06-20	N	PHCD	910	=	50	50	UG/L	1	BI
Alpine	T0600300005	MW-12	2007-06-19	1200	GECR	MW-12	W	NA	KIFF	57083-18	CATPH-D	S062107W13	2007-06-22	N	PHCLUB	5000	=	100	100	UG/L	1	SG
Alpine	T0600300005	MW-12	2004-07-20	1200	GECR	MW-12	W	NA	KIFF	39288-12	SW8260B	VJ23885	2004-07-24	N	DIPE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-12	2006-06-13	1200	GECR	MW-12	W	NA	KIFF	50553-18	SW8260B	VJ40068	2006-06-17	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-12	2006-11-21	1200	GECR	MW-12	W	NA	KIFF	53493-17	SW8260B	V463373	2006-11-28	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-12	2009-12-18	1340	CLSR	MW-12	W	CSL0794	CLSR	CSL079410	SW8021F	CS09627	2009-12-23	N	BZME	0	ND	.03	.5	UG/L	1	
Alpine	T0600300005	MW-12	2007-06-19	1200	GECR	MW-12	W	NA	KIFF	57083-18	SW8260B	V938024	2007-06-22	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-12	2008-12-31	1225	CLSR	MW-12	W	CSA0056	CLSR	CSA005613	SW8260B	CS00043	2009-01-05	N	ETBE	0	ND	.062	.5	UG/L	1	
Alpine	T0600300005	MW-12	2009-12-18	1340	CLSR	MW-12	W	CSL0794	CLSR	CSL079410	SW8021F	CS09627	2009-12-23	N	EBZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-12	2008-12-31	1225	CLSR	MW-12	W	CSA0056	CLSR	CSA005613	SW8021F	CS00064	2009-01-07	N	GASOLINE	0	ND	10	50	UG/L	1	
Alpine	T0600300005	MW-12	2008-12-31	1225	CLSR	MW-12	W	CSA0056	CLSR	CSA005613	M8015	CS00063	2009-01-07	N	MOIL	0	ND	9.1	50	UG/L	1	DU
Alpine	T0600300005	MW-12	2008-12-31	1225	CLSR	MW-12	W	CSA0056	CLSR	CSA005613	M8015	CS00063	2009-01-07	N	PHCD	0	ND	2.1	50	UG/L	1	DU
Alpine	T0600300005	MW-12	2009-06-24	1110	CLSR	MW-12	W	CSF1019	CLSR	CSF101915	SW8260B	CS04728	2009-06-25	N	MTBE	0	ND	.095	.5	UG/L	1	
Alpine	T0600300005	MW-12	2008-05-14	1510	CLSR	MW-12	W	CRE0582	CLSR	CRE058213	SW8260B	CR04257	2008-05-27	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-12	2010-07-16	1215	CLSR	MW-12	W	CTG0669	CLSR	CTG066915	SW8260B	CT05220	2010-07-19	N	BZ	0	ND	.11	.5	UG/L	1	
Alpine	T0600300005	MW-13	2006-11-21	1200	GECR	MW-13	W	NA	KIFF	53493-11	CATPH-D	S112206W14	2006-11-30	N	PHCLUB	860	=	200	200	UG/L	2	
Alpine	T0600300005	MW-13	2014-02-21	1230	CLSR	MW-18	W	CXB0895	CLSR	CXB089503	8260+OX	CX01275	2014-02-25	N	BZ	0	ND	.11	.5	UG/L	1	
Alpine	T0600300005	MW-13	2014-02-21	1230	CLSR	MW-18	W	CXB0895	CLSR	CXB089503	M8015	CX01250	2014-02-24	N	GASOLINE	0	ND	10	50	UG/L	1	
Alpine	T0600300005	MW-12	2010-07-16	1215	CLSR	MW-12	W	CTG0669	CLSR	CTG066915	SW8260B	CT05220	2010-07-19	N	XYLENES	0	ND	.33	1	UG/L	1	
Alpine	T0600300005	MW-13	2006-09-26	1200	GECR	MW-13	W	NA	KIFF	52437-11	CATPH-D	S092706W13	2006-09-30	N	PHCD	850	=	50	50	UG/L	1	BI
Alpine	T0600300005	MW-13	2002-04-16	1013	KFR	MW-13	WX	NA	ALPS	041625-11	SW8260B	MS1W0418A	2002-04-18	N	XYLO	0	ND	.25	.5	UG/L	1	
Alpine	T0600300005	MW-13	2005-06-14	1200	GECR	MW-20	W	NA	KIFF	44341-13	SW8260B	VJ31262	2005-06-18	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-13	2005-06-14	1200	GECR	MW-13	W	NA	KIFF	44341-12	SW8260B	VJ31240	2005-06-18	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2005-06-14	1200	GECR	MW-13	W	NA	KIFF	44341-12	SW8260B	VJ31240	2005-06-18	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2005-09-21	1200	GECR	MW-13	W	NA	KIFF	46105-11	SW8260B	VM27193	2005-09-27	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-13	2006-06-13	1200	GECR	MW-13	W	NA	KIFF	50553-12	SW8260B	V631853	2006-06-17	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2006-06-13	1200	GECR	MW-13	W	NA	KIFF	50553-12	SW8260B	V631853	2006-06-17	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-13	2006-06-13	1200	GECR	MW-13	W	NA	KIFF	50553-12	SW8260B	V631853	2006-06-17	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2006-06-13	1200	GECR	MW-13	W	NA	KIFF	50553-12	SW8260B	V631853	2006-06-17	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2006-09-26	1200	GECR	MW-13	W	NA	KIFF	52437-11	SW8260B	VJ42474	2006-09-30	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2006-11-21	1200	GECR	MW-13	W	NA	KIFF	53493-11	SW8260B	V463373	2006-11-28	N	TBA	0	ND	5	5	UG/L	1	
Alpine	T0600300005	MW-13	2007-06-19	1200	GECR	MW-13	W	NA	KIFF	57083-08	SW8260B	VJ49056	2007-06-22	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2007-11-20	1200	GECR	MW-13	W	NA	KIFF	59730-11	SW8260B	V849564	2007-11-22	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2007-11-20	1200	GECR	MW-13	W	NA	KIFF	59730-11	SW8260B	V849564	2007-11-22	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2008-02-27	1200	GECR	MW-13	W	NA	KIFF	61314-10	SW8260B	V022908W15	2008-03-01	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2007-06-19	1200	GECR	MW-13	W	NA	KIFF	57083-08	SW8260B	VJ49056	2007-06-22	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-13	2011-12-29	1250	CLSR	MW-13DUP	W	CUL1079	CLSR	CUL107908	SW8260B	CV00043	2012-01-03	N	BZME	0	ND	.11	.5	UG/L	1	
Alpine	T0600300005	MW-13	2008-05-14	1410	CLSR	MW-13	W	CRE0582	CLSR	CRE058210	SW8021F	CR04069	2008-05-20	N	BZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-13	2009-06-24	1010	CLSR	MW-13	W	CSF1019	CLSR	CSF101911	SW8260B	CS04720	2009-06-25	N	ETBE	0	ND	.062	.5	UG/L	1	
Alpine	T0600300005	MW-13	2011-07-22	0945	CLSR	MW-13	W	CUG1027	CLSR	CUG102710	SW8260B	CU05295	2011-07-25	N	EBZ	0	ND	.1	.5	UG/L	1	
Alpine	T0600300005	MW-13	2011-07-22	0945	CLSR	MW-13	W	CUG1027	CLSR	CUG102710	SW8260B	CU05295	2011-07-25	N	XYLENES	0	ND	.33	1	UG/L	1	
Alpine	T0600300005	MW-14	2007-03-29	1200	GECR	MW-14	W	NA	KIFF	55709-09	CATPH-D	S040207W06	2007-04-06	N	PHCLUB	2900	=	100	100	UG/L	1	
Alpine	T0600300005	MW-14	2008-05-14	1340	CLSR	MW-14(DUP)	W	CRE0582	CLSR	CRE058209	M8015	CR03957	2008-05-19	N	MOIL	700	=	9.1	50	UG/L	1	DU
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8260B	MS8W1104A	2002-11-04	N	CLME	0	ND	1	2	UG/L	1	
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8015B	7021	2002-11-08	N	PHCJP4	0	ND	.025	.05	MG/L	1	
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8260B	MS8W1104A	2002-11-04	N	TCA111	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8260B	MS8W1104A	2002-11-04	N	DCP13C	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8260B	MS8W1104A	2002-11-04	N	DCA11	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-14	2002-10-31	1338	KFR	MW-14	WX	NA	ALPS	110129-09	SW8015B	7021	2002-11-08	N	PHCHFO	0	ND	.25	.5	MG/L	1	
Alpine	T0600300005	MW-14	2004-11-24	1200	GECR	MW-14	W	NA	KIFF	41181-02	SW8260B	V823223	2004-12-01	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2005-04-01	1200	GECR	MW-14	W	NA	KIFF	43100-09	SW8260B	V826567	2005-04-06	N	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2005-06-14	1200	GECR	MW-14	W	NA	KIFF	44341-10	SW8260B	VJ31240	2005-06-18	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-14	2006-06-13	1200	GECR	MW-14	W	NA	KIFF	50553-11	SW8260B	V836705	2006-06-16	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2006-11-21	1200	GECR	MW-14	W	NA	KIFF	53493-10	SW8260B	VM37789	2006-11-27	N	TBA	0	ND	5	5	UG/L	1	
Alpine	T0600300005	MW-14	2005-11-18	1200	GECR	MW-14	W	NA	KIFF	47013-10	SW8260B	VJ34935	2005-11-22	N	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2006-09-26	1200	GECR	MW-14	W	NA	KIFF	52437-10	SW8260B	V838850	2006-09-30	N	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2006-09-26	1200	GECR	MW-14	W	NA	KIFF	52437-10	SW8260B	V838850	2006-09-30	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2007-06-19	1200	GECR	MW-14	W	NA	KIFF	57083-07	SW8260B	V845834	2007-06-22	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2007-06-19	1200	GECR	MW-14	W	NA	KIFF	57083-07	SW8260B	V845834	2007-06-22	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2008-12-31	1135	CLSR	MW-14	W	CSA0056	CLSR	CSA005610	SW8260B	CS00043	2009-01-05	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-14	2008-12-31	1135	CLSR	MW-14	W	CSA0056	CLSR	CSA005610	SW8260B	CS00043	2009-01-05	N	ETBE	0	ND	.062	.5	UG/L	1	
Alpine	T0600300005	MW-14	2008-05-14	1340	CLSR	MW-14(DUP)	W	CRE0582	CLSR	CRE058209	SW8021F	CR04069	2008-05-20	N	BZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-14	2011-12-29	1415	CLSR	MW-14	W	CUL1079	CLSR	CUL107906	SW8260B	CV00043	2012-01-03	N	BZ	0	ND	.11	.5	UG/L	1	
Alpine	T0600300005	MW-14	2009-06-24	0940	CLSR	MW-14	W	CSF1019	CLSR	CSF101910	SW8021F	CS04725	2009-06-25	N	EBZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-14	2009-06-24	0940	CLSR	MW-14	W	CSF1019	CLSR	CSF101910	SW8260B	CS04720	2009-06-25	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-14	2007-06-19	1200	GECR	MW-14	W	NA	KIFF	57083-07	SW8260B	V845834	2007-06-22	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-14	2010-07-16	1055	CLSR	MW-14	W	CTG0669	CLSR	CTG066909	SW8260B	CT05219	2010-07-20	N	EBZ	0	ND	.1	.5	UG/L	1	
Alpine	T0600300005	MW-14	2010-07-16	1055	CLSR	MW-14	W	CTG0669	CLSR	CTG066909	M8015	CT05250	2010-07-21	N	GASOLINE	0	ND	10	50	UG/L	1	
Alpine	T0600300005	MW-15	2004-11-24	1200	GECR	MW-15	W	NA	KIFF	41181-01	SW8260B	V823223	2004-12-01	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-15	2004-11-24	1200	GECR	MW-15	W	NA	KIFF	41181-01	SW8260B	V823223	2004-12-01	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-15	2004-11-24	1200	GECR	MW-15	W	NA	KIFF	41181-01	SW8260B	V823223	2004-12-01	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-15	2005-11-18	1200	GECR	MW-15	W	NA	KIFF	47013-09	SW8260B	V922034	2005-11-22	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-15	2005-11-18	1200	GECR	MW-15	W	NA	KIFF	47013-09	SW8260B	V922034	2005-11-22	N	DIPE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2002-10-31	1550	KFR	MW-16A	WX	NA	ALPS	110129-12	SW8260B	MS8W1104A	2002-11-04	N	CTCL	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-15	2006-09-26	1200	GECR	MW-15	W	NA	KIFF	52437-08	SW8260B	V838850	2006-09-30	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-16A	2005-04-01	1200	GECR	MW-16A	W	NA	KIFF	43100-03	CATPH-D	S040405W06	2005-04-05	N	PHCD	400	=	50	50	UG/L	1	BI
Alpine	T0600300005	MW-16A	2006-09-26	1200	GECR	MW-16A	W	NA	KIFF	52437-05	CATPH-D	S100206W04	2006-10-03	N	PHCD	6200	=	250	250	UG/L	5	BI
Alpine	T0600300005	MW-16A	2007-09-14	1200	GECR	MW-16A	W	NA	KIFF	58539-12	CATPH-D	S092007W12	2007-09-21	N	PHCLUB	5700	=	100	100	UG/L	1	SG
Alpine	T0600300005	MW-16A	2008-02-27	1200	GECR	MW-16A	W	NA	KIFF	61314-04	CATPH-D	S022908W16	2008-03-06	N	PHCD	1200	=	50	50	UG/L	1	DZ,SG
Alpine	T0600300005	MW-16A	2002-04-15	0310	KFR	MW-16A	WX	NA	ALPS	041625-13	SW8260B	MS1W0418A	2002-04-18	N	TAME	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-16A	2002-04-15	0310	KFR	MW-16A	WX	NA	ALPS	041625-13	SW8260B	MS1W0418A	2002-04-18	N	XYLO	0	ND	.25	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2002-04-15	0310	KFR	MW-16A	WX	NA	ALPS	041625-13	SW8015	MS1W0418B	2002-04-18	N	GASOLINE	0	ND	.025	.05	MG/L	1	
Alpine	T0600300005	MW-16A	2002-10-31	1550	KFR	MW-16A	WX	NA	ALPS	110129-12	SW8260B	MS8W1104A	2002-11-04	N	PCA	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-16A	2002-10-31	1550	KFR	MW-16A	WX	NA	ALPS	110129-12	SW8260B	MS8W1104A	2002-11-04	N	EBZ	0	ND	.25	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2002-10-31	1550	KFR	MW-16A	WX	NA	ALPS	110129-12	SW8260B	MS8W1104A	2002-11-04	N	DCMA	0	ND	1	2	UG/L	1	
Alpine	T0600300005	MW-16A	2004-11-02	1200	GECR	MW 16A	W	NA	KIFF	40879-01	SW8260B	VN17656	2004-11-09	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2004-11-02	1200	GECR	MW 16A	W	NA	KIFF	40879-01	SW8260B	VN17656	2004-11-09	N	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2004-11-02	1200	GECR	MW 16A	W	NA	KIFF	40879-01	SW8260B	VN17656	2004-11-09	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2005-04-01	1200	GECR	MW-16A	W	NA	KIFF	43100-03	SW8260B	VM22698	2005-04-05	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2005-04-01	1200	GECR	MW-16A	W	NA	KIFF	43100-03	SW8260B	VM22698	2005-04-05	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2005-06-14	1200	GECR	MW-16A	W	NA	KIFF	44341-04	SW8260B	VM24622	2005-06-18	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2005-06-14	1200	GECR	MW-16A	W	NA	KIFF	44341-04	SW8260B	VM24622	2005-06-18	N	TBA	0	ND	5	5	UG/L	1	
Alpine	T0600300005	MW-16A	2005-06-14	1200	GECR	MW-16A	W	NA	KIFF	44341-04	SW8260B	VM24622	2005-06-18	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-16A	2005-11-18	1200	GECR	MW-16A	W	NA	KIFF	47013-05	SW8260B	V627433	2005-11-22	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2006-11-21	1200	GECR	MW-16A	W	NA	KIFF	53493-03	SW8260B	V463373	2006-11-28	N	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2007-03-29	1200	GECR	MW-16A	W	NA	KIFF	55709-03	SW8260B	V466699	2007-04-03	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2007-06-19	1200	GECR	MW-16A	W	NA	KIFF	57083-04	SW8260B	V641071	2007-06-22	N	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2007-06-19	1200	GECR	MW-16A	W	NA	KIFF	57083-04	SW8260B	V641071	2007-06-22	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2007-06-19	1200	GECR	MW-16A	W	NA	KIFF	57083-04	SW8260B	V641071	2007-06-22	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2007-09-14	1200	GECR	MW-16A	W	NA	KIFF	58539-12	SW8260B	VM44733	2007-09-20	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-16A	2008-02-27	1200	GECR	MW-16A	W	NA	KIFF	61314-04	SW8260B	V022908W15	2008-03-01	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2008-02-27	1200	GECR	MW-16A	W	NA	KIFF	61314-04	SW8260B	V022908W15	2008-03-01	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-16A	2009-12-18	1145	CLSR	MW-16A	W	CSL0794	CLSR	CSL079405	SW8021F	CS09589	2009-12-22	N	BZME	0	ND	.03	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2009-12-18	1145	CLSR	MW-16A	W	CSL0794	CLSR	CSL079405	SW8021F	CS09589	2009-12-22	N	XYLENES	0	ND	.11	1	UG/L	1	
Alpine	T0600300005	MW-16A	2008-08-19	0905	CLSR	MW-16A	W	CRH0711	CLSR	CRH071109	SW8021F	CR07030	2008-08-29	N	XYLENES	0	ND	.11	1	UG/L	1	DU
Alpine	T0600300005	MW-16A	2008-12-31	0955	CLSR	MW-16A	W	CSA0056	CLSR	CSA005604	SW8260B	CS00043	2009-01-05	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2009-06-24	0815	CLSR	MW-16A	W	CSF1019	CLSR	CSF101903	SW8260B	CS04720	2009-06-24	N	DIPE	0	ND	.15	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2009-06-24	0815	CLSR	MW-16A	W	CSF1019	CLSR	CSF101903	SW8260B	CS04720	2009-06-24	N	TBA	0	ND	2.2	5	UG/L	1	
Alpine	T0600300005	MW-16A	2008-05-14	1305	CLSR	MW-16A	W	CRE0582	CLSR	CRE058205	SW8021F	CR04069	2008-05-20	N	BZME	0	ND	.03	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2008-05-14	1305	CLSR	MW-16A	W	CRE0582	CLSR	CRE058205	SW8021F	CR04069	2008-05-20	N	EBZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2010-09-16	1145	CLSR	MW-16A	W	CTI0666	CLSR	CTI066603	M8015	CT07231	2010-09-27	N	MOIL	0	ND	9.1	50	UG/L	1	DU
Alpine	T0600300005	MW-16A	2010-03-01	1410	CLSR	MW-16ADUP	W	CTC0096	CLSR	CTC009602	SW8021F	CT01476	2010-03-03	N	EBZ	0	ND	.04	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2011-07-21	1410	CLSR	MW-16A	W	CUG1027	CLSR	CUG102701	SW8260B	CU05295	2011-07-25	N	BZ	0	ND	.11	.5	UG/L	1	
Alpine	T0600300005	MW-16A	2011-07-21	1410	CLSR	MW-16A	W	CUG1027	CLSR	CUG102701	M8015	CU05257	2011-07-28	N	MOIL	0	ND	9.1	50	UG/L	1	DU
Alpine	T0600300005	MW-16B	2006-11-21	1200	GECR	MW-16B	W	NA	KIFF	53493-04	CATPH-D	S112206W14	2006-11-30	N	PHCLUB	1300	=	200	200	UG/L	2	
Alpine	T0600300005	MW-16B	2007-11-20	1200	GECR	MW-16B	W	NA	KIFF	59730-05	CATPH-D	S112907W05	2007-12-01	N	PHCD	55	=	50	50	UG/L	1	DZ,SG
Alpine	T0600300005	MW-16B	2005-06-14	1200	GECR	MW-16B	W	NA	KIFF	44341-03	SW8260B	VM24622	2005-06-18	N	BZME	2.5	=	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2007-06-19	1200	GECR	MW-16B	W	NA	KIFF	57083-03	CATPH-D	S062207W11	2007-06-27	N	PHCD	54	=	50	50	UG/L	1	DZ,SG
Alpine	T0600300005	MW-16B	2002-10-31	1630	KFR	MW-16B	WX	NA	ALPS	110129-13	SW8260B	MS8W1104A	2002-11-04	N	DCE11	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-16B	2002-10-31	1630	KFR	MW-16B	WX	NA	ALPS	110129-13	SW8260B	MS8W1104A	2002-11-04	N	BDCME	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-16B	2002-10-31	1630	KFR	MW-16B	WX	NA	ALPS	110129-13	SW8260B	MS8W1104A	2002-11-04	N	BZME	0	ND	.25	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2002-10-31	1630	KFR	MW-16B	WX	NA	ALPS	110129-13	SW8260B	MS8W1104A	2002-11-04	N	DCMA	0	ND	1	2	UG/L	1	
Alpine	T0600300005	MW-16B	2002-10-31	1630	KFR	MW-16B	WX	NA	ALPS	110129-13	SW8260B	MS8W1104A	2002-11-04	N	DCBZ14	0	ND	.5	1	UG/L	1	
Alpine	T0600300005	MW-16B	2003-10-21	1200	GECR	MW-16B	W	NA	KIFF	35471-07	SW8260B	V439465	2003-10-24	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-07-19	1200	GECR	MW-16B	W	NA	KIFF	39288-04	SW8260B	V072204W10	2004-07-23	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-11-05	1200	GECR	MW-16B	W	NA	KIFF	40918-03	SW8260B	V822729	2004-11-13	N	TBA	0	ND	5	5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-11-05	1200	GECR	MW-16B	W	NA	KIFF	40918-03	SW8260B	V822729	2004-11-13	N	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-11-05	1200	GECR	MW-16B	W	NA	KIFF	40918-03	SW8260B	V822729	2004-11-13	N	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-11-05	1200	GECR	MW-16B	W	NA	KIFF	40918-03	SW8260B	V822729	2004-11-13	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2004-11-05	1200	GECR	MW-16B	W	NA	KIFF	40918-03	SW8260B	V822729	2004-11-13	N	PHCG	0	ND	50	50	UG/L	1	
Alpine	T0600300005	MW-16B	2005-11-18	1200	GECR	MW-16B	W	NA	KIFF	47013-04	SW8260B	V627433	2005-11-22	N	TAME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2005-11-18	1200	GECR	MW-16B	W	NA	KIFF	47013-04	SW8260B	V627433	2005-11-22	N	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300005	MW-16B	2006-06-13	1200	GECR	MW-16B	W	NA	KIFF	50553-03	SW8260B	V836705	2006-06-16	N	TBA	0	ND	5	5	UG/L	1	
